Id_bien;Code_dep_code_commune;No_voie;Type_de_voie;Voie;Total_piece;Surface_carrez;Surface_local;Type_local
14059;94017;30;RUE;DE MUSSELBURGH;4;90,54;90;Appartement
14060;94017;11;RUE;DU MONUMENT;6;137,68;130;Maison
14061;94028;9;SQ;JEAN PIERRE MARTINEZ;3;61,8;67;Appartement
14062;94028;22;RUE;DE COTONOU;3;64,39;64;Appartement
14063;94034;2;VLA;DES BASSES FOLIES;2;44,51;45;Appartement
14064;94034;7;CITE;MONTJEAN;4;89,1;75;Maison
14065;94052;83;BD;DE STRASBOURG;1;32,44;32;Appartement
14066;94058;13;BD;FOCH;2;53;56;Appartement
14067;94059;180;AV;DE LA MARECHALE;3;61,5;62;Appartement
14068;94073;18;RUE;DES PINS SYLVESTRES;6;117,76;114;Maison
14069;94073;11;BD;DE STALINGRAD;4;64,91;65;Appartement
14070;94076;86;AV;DE PARIS;4;78,21;78;Appartement
14071;94080;137;RUE;DEFRANCE;2;94,46;43;Appartement
14072;94081;6;ALL;DES CHAMPS FLEURIS;2;51,28;50;Appartement
14073;94081;6;AV;GAMBETTA;2;48,08;48;Appartement
14074;95018;4;RES;DE BRETAGNE;3;67,54;68;Appartement
14075;95134;28;RUE;DE L HOTEL DIEU;3;124,63;74;Maison
14076;95205;10;ALL;DES CONNETABLES;3;64,6;67;Appartement
14077;95218;25;RUE;DES PINSONS;3;66,55;66;Appartement
14078;95323;25;ALL;DES ARCADES;5;80,04;84;Maison
14079;95369;17;RUE;AUGUSTE RENOIR;3;67,92;68;Appartement
14080;95388;100;RUE;DU LAITIER;4;76,06;77;Maison
14081;95491;53;RUE;ALBERT ALLINE;3;68,1;65;Appartement
14082;95555;1;AV;MATHILDE;3;71,03;70;Appartement
14083;973304;;ALL;DES ETOILES;1;25,31;31;Appartement
14084;1109;91;;GRAND' RUE;6;295,21;190;Appartement
14085;1173;256;AV;DE BELLE FERME;3;55,4;55;Appartement
14086;1240;5186;;MATAFELON;2;42,89;32;Appartement
14087;2722;1;RUE;DES GRAVIERS;3;62,15;83;Appartement
14088;2722;2;BD;EDOUARD BRANLY;2;49,46;57;Appartement
14089;2722;10;PL;DE LAON;1;41,42;44;Appartement
14090;6011;4;RUE;LIEUTENANT COLONELLI;2;57,75;39;Appartement
14091;6011;9;RUE;DUJARDIN BEAUMETZ;2;41,77;43;Appartement
14092;6085;760;CHE;DE LA TIRE;4;79,58;73;Appartement
14093;6085;120;AV;FONT ROUBERT;1;15,38;16;Appartement
14094;6085;120;AV;FONT ROUBERT;1;15,57;15;Appartement
14095;6088;44;BD;GAMBETTA;3;91;90;Appartement
14096;6088;13;AV;CORNICHE FLEURIE;1;21,55;22;Appartement
14097;6104;15;PROM;DU CAP;1;30,26;40;Appartement
14098;6104;129;AV;DE VERDUN;1;27,83;27;Appartement
14099;6128;684;RTE;DES SERRES;4;122,85;121;Appartement
14100;6136;1;PL;AUGUSTE COTTA;2;36,34;30;Appartement
14101;6155;3;AV;DE LA POSTE;2;52,25;52;Appartement
14102;7324;3;RUE;EDOUARD JOUBERT;3;52,93;53;Appartement
14103;7324;113;AV;DU HUIT MAI 1945;3;70,24;70;Appartement
14104;11170;5;;LES GRENADINES;1;27,22;20;Appartement
14105;11170;841;BD;DU PECH MAYNAUD;2;29,67;31;Maison
14106;11202;1;RES;LES SABLONS 3;3;37,36;36;Appartement
14107;11266;138;IMP;MOLIERE;2;31,53;35;Appartement
14108;13007;4;CRS;DU 4 SEPTEMBRE;3;49,85;53;Appartement
14109;13202;103;BD;DE PARIS;3;66,72;67;Appartement
14110;13206;10;BD;ANDRE AUNE;4;68;68;Appartement
14111;13208;31;ALL;ALBENIZ;4;74,85;75;Appartement
14112;13208;67;BD;DES NEIGES;1;27,24;24;Appartement
14113;13214;5;AV;DU MERLAN;1;20,19;18;Appartement
14114;13215;48;AV;DE ST LOUIS;3;54,11;55;Appartement
14115;14220;1;PL;DE LA POIN DU HOC;1;24,07;24;Appartement
14116;14225;9001;VC;RES LES MARINES 2;3;77,9;78;Appartement
14117;14715;14;RUE;SAINT GERMAIN;1;46,94;43;Appartement
14118;17333;24;RUE;DE LA VIGIE;2;27,5;27;Maison
14119;18033;11;RUE;DU COMMERCE;2;4,95;45;Appartement
14120;22055;9;RUE;DU CHEMIN DE FER;2;34,17;31;Appartement
14121;22325;17;RUE;DE GENIET;3;59,8;60;Appartement
14122;24138;9000;AV;CHURCHILL;3;59,51;58;Appartement
14123;24356;5;AV;DU GENERAL DE GAULLE;2;89,62;90;Maison
14124;24520;9;RUE;MONTAIGNE;2;36,32;36;Appartement
14125;26165;44;AV;ALBERT MAZADE;4;62,01;64;Appartement
14126;28085;4;PL;OLIVIER DE SERRES;2;50,74;50;Appartement
14127;2A004;;RES;CARRE BODICCIONE;3;71,02;66;Appartement
14128;2A004;45;CRS;NAPOLEON;3;67,4;60;Appartement
14129;2A008;5179;;MOLINI;3;65,31;65;Maison
14130;33039;1;RUE;DU JARDIN DES HORTENSIAS;4;77,8;76;Appartement
14131;33063;64;CRS;DE L YSER;1;28,43;28;Appartement
14132;33063;25;RUE;DUBLAN;1;12,11;33;Appartement
14133;33063;208;RUE;DE L ECOLE NORMALE CAUD;1;21,72;22;Appartement
14134;33165;156;;BELLEGARDE;1;48,6;50;Appartement
14135;33203;;;DERRIERE LE MOULIN;3;55,69;55;Appartement
14136;33243;24;RUE;DES MURS;2;59,84;55;Appartement
14137;33522;159;RUE;DE SUZON;4;85,48;86;Appartement
14138;34003;3;AV;DES MATELOTS;1;24,92;18;Appartement
14139;34023;8;RUE;DES ALIZES;2;46;46;Appartement
14140;34067;371;AV;DES DEUX PONTS;2;239,05;40;Appartement
14141;34145;680;RTE;DU MAS DESPORT;4;84,55;87;Appartement
14142;34150;4;IMP;RONSARD;1;35,29;35;Appartement
14143;34161;22;RUE;CLAUDE NOUGARO;4;81,95;82;Maison
14144;34301;9077;CITE;DU CHATEAU VERT;2;43,13;43;Appartement
14145;34301;5;RUE;PAUL BOUSQUET;2;54,8;49;Appartement
14146;35093;23;RUE;DE LA CORBINAIS;3;62,44;62;Appartement
14147;35236;31;BD;DE LA LIBERTE;2;33,69;34;Appartement
14148;35238;1;PL;DE LA ROTONDE;1;13,63;24;Appartement
14149;35288;6;BD;CHATEAUBRIAND;1;37,4;27;Appartement
14150;36044;29;AV;SAINT PIERRE;3;61,27;60;Appartement
14151;38158;3;RUE;DU MURET;4;60,19;59;Appartement
14152;38185;77;CRS;JEAN JAURES;3;68,83;69;Appartement
14153;40019;211;RTE;DU BOURG;1;20,6;21;Appartement
14154;40088;37;AV;SAINT VINCENT DE PAUL;1;29,74;22;Appartement
14155;41018;5;AV;DU DOC JEAN LAIGRET;4;73,54;74;Appartement
14156;41269;52;RUE;JACQUELINE AURIOL;3;67,79;69;Maison
14157;42059;2;RUE;JULES FERRIER;5;190;176;Appartement
14158;42187;84;RUE;MARECHAL FOCH;3;62,5;62;Appartement
14159;42187;28;BD;EDGAR QUINET;2;40,54;41;Appartement
14160;42218;4;RUE;DOMINIQUE LEPRINCE RINGUET;4;68,87;71;Appartement
14161;42275;1;RUE;MARTHOUREY;1;19,02;19;Appartement
14162;44020;10;RUE;DE LA MULE DU PAPE;2;42,72;42;Appartement
14163;44055;18;AV;DU GENERAL DE GAULLE;2;22,59;43;Appartement
14164;44109;44;RUE;GRANDE BIESSE;1;26,09;27;Appartement
14165;44109;26;RUE;DU GRAND CLOS;1;40,38;26;Appartement
14166;44162;3;RUE;DES HAUTS MOULINS;1;31,53;31;Appartement
14167;45232;21;AV;DE L ARGONNE;4;120,2;109;Maison
14168;45284;71;BD;JOHN F KENNEDY;1;29,35;29;Appartement
14169;49035;15;ALL;DES TAMBOURDERIES;6;91,77;92;Maison
14170;51230;18;AV;DE LA MARTINIQUE;5;99,01;98;Appartement
14171;51454;25;RUE;EDOUARD MIGNOT;1;24,14;24;Appartement
14172;51454;149;AV;DE LAON;4;181;159;Appartement
14173;54493;3;RUE;ST ETIENNE;3;48,01;48;Maison
14174;54550;17;;GRANDE RUE;4;108,9;114;Appartement
14175;56165;31;RUE;DU GENERAL LECLERC;2;42,64;42;Appartement
14176;58238;13;RUE;DES ACACIAS;3;70,06;68;Maison
14177;59350;9001;RES;CLAUDE DEBUSSY;3;60,08;53;Appartement
14178;59350;17;RUE;DES ARCHIVES;3;57,55;71;Appartement
14179;59350;11;PL;LEROUX DE FAUQUEMONT;2;55,15;55;Appartement
14180;59350;53;RUE;LEON GAMBETTA;1;35,02;30;Appartement
14181;60175;51;RUE;DE LA REPUBLIQUE;1;56,6;56;Appartement
14182;64260;2;AV;DES MAGNOLIAS;2;40,23;40;Appartement
14183;64304;95;CHE;LANDABOURE;4;77,57;81;Appartement
14184;65440;20;RUE;LARREY;4;74,7;74;Appartement
14185;65440;28;PL;DU MARCHE BRAUHAUBAN;2;47,72;45;Appartement
14186;65440;4;RUE;DE LA VICTOIRE;5;92,7;92;Maison
14187;65440;37;RUE;FRANCOIS MARQUES;3;60,81;57;Appartement
14188;65440;9001;RES;CORISANDE;4;76,35;77;Appartement
14189;66037;10;ALL;DU LEVANT;1;20,4;22;Appartement
14190;69031;6;RUE;JACQUES COEUR;5;90,65;111;Appartement
14191;69266;64;RUE;ANTONIN PERRIN;5;109,78;109;Appartement
14192;69382;18;RUE;CHILDEBERT;3;91,11;96;Appartement
14193;69382;11;RUE;CLOTILDE BIZOLON;3;81,78;86;Appartement
14194;71014;12;RUE;DE LA GRANGE VERTU;4;71,72;73;Appartement
14195;74081;10;PL;DU CRETET;2;39,09;48;Appartement
14196;75103;6;RUE;DU PONT AUX CHOUX;3;42,15;42;Appartement
14197;75105;14;RUE;DES ECOLES;3;79,6;81;Appartement
14198;75105;29;RUE;MONGE;3;56,97;55;Appartement
14199;75105;96;BD;SAINT GERMAIN;4;90,27;88;Appartement
14200;75106;8;RUE;DE CONDE;2;35,8;35;Appartement
14201;75107;87;QUAI;D ORSAY;3;113,67;98;Appartement
14202;75110;166;RUE;LA FAYETTE;3;64,69;65;Appartement
14203;75111;26;BD;JULES FERRY;1;3,85;7;Appartement
14204;75112;5;BD;SOULT;3;38,83;41;Appartement
14205;75112;44;RUE;DE FECAMP;5;104,04;102;Appartement
14206;75112;4;RUE;DE LA BRECHE AUX LOUPS;1;25,07;22;Appartement
14207;75112;270;RUE;DU FBG ST ANTOINE;1;73,86;16;Appartement
14208;75114;33;RUE;CAMPAGNE PREMIERE;3;35,82;32;Appartement
14209;75114;62;RUE;DAGUERRE;1;13,18;12;Appartement
14210;75115;39;RUE;FONDARY;4;156,45;145;Appartement
14211;75116;50;RUE;LAURISTON;3;39,41;37;Appartement
14212;75117;12;RUE;DES ACACIAS;2;46,2;46;Appartement
14213;75117;68;RUE;DES DAMES;1;6,54;8;Appartement
14214;75117;10;RUE;BIOT;2;35,39;35;Appartement
14215;75118;6;RUE;CAMILLE TAHAN;1;12,38;14;Appartement
14216;75118;96;RUE;DAMREMONT;1;9,52;10;Appartement
14217;75118;76;RUE;LABAT;5;43,41;75;Appartement
14218;75118;38;RUE;RAMEY;3;46,97;45;Appartement
14219;75119;157;RUE;DE BELLEVILLE;1;37,28;36;Appartement
14220;75119;60;RUE;DE MEAUX;2;21,82;22;Appartement
14221;75119;4;RUE;GEORGES LARDENNOIS;3;60,03;58;Appartement
14222;75120;43;RUE;DU TELEGRAPHE;2;47,61;47;Appartement
14223;75120;203;AV;GAMBETTA;3;93,58;53;Appartement
14224;75120;24;RUE;PELLEPORT;1;22,35;20;Appartement
14225;75120;76;RUE;ALEXANDRE DUMAS;3;43,36;45;Appartement
14226;76322;1;AV;RENE COTY;4;89,87;87;Appartement
14227;76498;22;RUE;DES LIMITES;2;43;42;Appartement
14228;77044;2;RUE;DE FOREST;3;92,05;76;Appartement
14229;77155;12;CHE;DES TARTREUX;4;102,23;92;Maison
14230;77243;8;RUE;DE L ILE MAUBERT;6;123,4;123;Maison
14231;77284;17;RUE;DE NANTEUIL;1;25,83;25;Appartement
14232;77288;37;RUE;DE LA ROCHETTE;5;84,76;95;Maison
14233;77305;18;RUE;DU PETIT VAUGIRARD;4;98,45;106;Appartement
14234;77373;41;AV;GEORGES OHNET;6;131,3;119;Maison
14235;77468;1;PROM;DE LA SOURCE;3;59,3;60;Appartement
14236;77514;1;RUE;CAMILLE FLAMMARION;5;85,25;85;Maison
14237;78123;413;RUE;DANIEL BLERVAQUE;3;55,69;55;Appartement
14238;78297;9;RUE;JEAN MONNET;5;126,8;100;Appartement
14239;78297;11;RUE;OSCAR NIEMEYER;4;75,19;74;Maison
14240;78311;152;PL;ANDRE MALRAUX;3;68,12;68;Appartement
14241;78358;37;AV;EUGENE ADAM;3;53,83;54;Appartement
14242;78383;14;PL;DES ARDENNES;4;87,8;82;Appartement
14243;78423;10;PL;DE WICKLOW;5;100,33;100;Appartement
14244;78498;1;PASS;DE NOAILLES;1;22,69;22;Appartement
14245;78621;5;RUE;ALEXANDRA DAVID-NEEL;4;75;75;Appartement
14246;78640;8;RUE;ALBERT THOMAS;1;23,58;25;Appartement
14247;78650;6;RUE;THIERS;2;19,07;29;Appartement
14248;78650;15;RUE;DE VERDUN;1;24,44;37;Appartement
14249;78674;2;SEN;DES POMMIERS;2;44,75;44;Appartement
14250;80001;270;CHS;D'HOCQUET;1;38,5;38;Appartement
14251;82121;4;RUE;LAGRAVERE;4;89,27;90;Appartement
14252;82121;5;IMP;AUGUSTE COMTE;4;116,68;115;Appartement
14253;83070;9203;CHE;DE LA CASCADE;2;25,38;25;Appartement
14254;83070;9200;AV;DU GEN BOUVET;2;29,01;30;Appartement
14255;83112;6;RUE;DU LOT LA BANETTE;5;77,79;74;Maison
14256;83127;2;AV;DU CHEVAL BLANC;4;93,39;92;Maison
14257;83129;100;ALL;DE LA PINEDE;2;30,65;30;Appartement
14258;85011;21;RUE;DE LA BILLARDIERE;3;45;45;Appartement
14259;85226;9001;RES;LA CORVETTE MERLIN MARINE;3;45,47;46;Appartement
14260;85226;125;AV;DE LA CORNICHE;2;27,58;28;Appartement
14261;88160;1;PL;BEAUDOIN;2;40,74;39;Appartement
14262;88321;4;RUE;DU VIEUX COLLEGE;1;37,77;39;Appartement
14263;88413;26;RUE;DE LA BOLLE;5;100;104;Appartement
14264;88465;4;IMP;JEANNE D ARC;3;56,66;70;Appartement
14265;88465;5;AV;DES FUSILLES;3;60;66;Appartement
14266;89387;86;RUE;VICTOR GUICHARD;3;71,58;71;Maison
14267;91097;11;RUE;MARCEL PAGNOL;2;44,8;45;Appartement
14268;91109;17;RUE;DU BOUT DU MONT;3;51,29;58;Maison
14269;91161;19;RUE;MARIE CURIE;3;51,25;51;Appartement
14270;91174;124;RUE;DE GOURNAY;1;18,79;40;Appartement
14271;91179;21;AV;GABRIELLE D'ESTREES;3;68,57;67;Appartement
14272;91223;86;RUE;DE LA REPUBLIQUE;1;20,55;22;Appartement
14273;91228;12;SQ;ELIE RECLUS;5;113,63;103;Maison
14274;91359;1;RUE;DE LA REPUBLIQUE;2;35,19;35;Appartement
14275;91521;8;RES;DE LA THEUILLERIE;1;32,42;30;Appartement
14276;91573;28;PL;DU VIEUX MARCHE;3;56,1;58;Maison
14277;91600;8;BD;DE VANDEUL;2;30,83;32;Appartement
14278;91657;40;RUE;HENRI MARTIN;2;34,39;33;Appartement
14279;91689;3;ALL;SAMUEL BECKETT;2;46,32;46;Appartement
14280;92004;7;RUE;DE PRONY;2;37,19;36;Appartement
14281;92023;7;RUE;DE BRETAGNE;4;80,3;80;Appartement
14282;92026;32;RUE;BAUDIN;1;54,33;28;Appartement
14283;92040;8;ALL;DE L UNIVERSITE;2;38,1;46;Appartement
14284;92040;22;RUE;DU VIADUC;1;27,86;28;Appartement
14285;92049;74;AV;MARX DORMOY;3;56,83;60;Appartement
14286;92051;102;AV;ACHILLE PERETTI;8;271,85;270;Appartement
14287;92062;1;PL;DU SUD;4;109,2;91;Appartement
14288;92062;1;RUE;ROUSSELLE;3;68,08;67;Appartement
14289;92063;67;AV;DE LA REPUBLIQUE;4;64,54;64;Appartement
14290;92075;90;RUE;JEAN BLEUZEN;1;15,51;18;Appartement
14291;93048;39;RUE;CARNOT;5;93,27;94;Appartement
14292;93064;14;PL;CARNOT;1;17,2;19;Appartement
14293;93071;98;AV;DES PRIMEVERES;4;84,74;71;Maison
14294;93077;11;AV;DROUOT;2;61,57;23;Appartement
14295;94002;11;RUE;DES PONTONS;3;59,81;56;Appartement
14296;94003;38;AV;JEAN JAURES;4;114,58;83;Appartement
14297;94003;10;RUE;PASTEUR;2;33,67;34;Appartement
14298;94011;40;AV;DU COLONEL FABIEN;3;60,02;60;Appartement
14299;94015;8;RUE;DES MOINES ST MARTIN;1;21,29;20;Appartement
14300;94017;148;RUE;DE VERDUN;4;63,09;64;Appartement
14301;94017;98;AV;DU GENERAL DE GAULLE;3;50,03;48;Appartement
14302;94021;3;ALL;MARYSE BASTIE;3;68,57;71;Appartement
14303;94041;29;RUE;PIERRE ET MARIE CURIE;3;69,8;69;Appartement
14304;94041;32;RUE;BARBES;4;65,68;63;Appartement
14305;94046;99;AV;DU GENERAL LECLERC;4;79,85;81;Appartement
14306;94052;4;RUE;PAUL DOUMER;3;70,56;71;Appartement
14307;94068;12;AV;DU CHATEAU;2;37,7;37;Appartement
14308;94068;18;AV;DES SAPINS;1;18,06;25;Appartement
14309;94076;16;RUE;ROMAIN ROLLAND;3;67,55;68;Appartement
14310;94078;41;AV;DE VALENTON;3;53,31;70;Appartement
14311;94080;15;RUE;DE LA JARRY;2;38,38;35;Appartement
14312;94080;62;AV;DES MINIMES;3;64,52;64;Appartement
14313;95127;23;RUE;DES LINANDES VERTES;4;90,1;85;Maison
14314;95127;3;RUE;DE LA JUSTICE VERTE;2;52,57;53;Appartement
14315;95252;1;RUE;DES MORILLONS;4;82;82;Appartement
14316;95268;4;PL;EMILE ZOLA;3;55,31;55;Appartement
14317;973309;9;RES;LES JARDINS DU MAHURY;1;21,05;28;Appartement
14318;1033;54;RUE;ANTOINE JACQUET;4;88,83;88;Appartement
14319;1034;150;RUE;DE LA REPUBLIQUE;2;38,67;39;Appartement
14320;1160;38;AV;DE VESSY;2;56,96;57;Appartement
14321;1281;223;RUE;DES PRALETS;4;113,52;113;Appartement
14322;2168;50;GR;GRANDE RUE;3;57,74;58;Appartement
14323;6012;11;AV;D ALSACE;2;70,18;71;Appartement
14324;6033;15;AV;DES CIGALES;5;91,8;91;Appartement
14325;6065;2477;VC;MARCELLIN ALLO NO 39;5;110,5;123;Maison
14326;6070;1899;BD;DU GRAND PRE;1;29,04;28;Appartement
14327;6071;8;RUE;SAINT  JEAN;2;52,6;60;Appartement
14328;6083;12;RUE;VILLAREY;3;67,21;67;Appartement
14329;6088;79;BD;MANTEGA RIGHI;3;67,6;65;Appartement
14330;6088;5;RUE;CROS DE CAPEU;2;42,7;44;Appartement
14331;6088;22;BD;DU TZAREWITCH;1;36,43;36;Appartement
14332;7102;339;AV;SADI CARNOT;3;56,49;56;Appartement
14333;7102;286;RUE;LEON JOUHAUX;5;115;100;Maison
14334;13002;120;AV;DU GEN DE GAULLE;3;59,72;55;Appartement
14335;13005;5718;;LE CHARREL SUD;5;91,17;91;Appartement
14336;13022;18;RUE;THERESE RASTIT;2;48,31;48;Appartement
14337;13028;15;AV;DE BUCELLE;2;40,53;44;Appartement
14338;13202;31;RUE;MONTOLIEU;2;21,23;48;Appartement
14339;13202;34;RUE;DU PETIT PUITS;1;22,7;17;Appartement
14340;13204;19;BD;DAUZAC;2;45,12;42;Appartement
14341;13204;20;BD;JEAN BAPTISTE IVALDI;1;31,05;30;Appartement
14342;13204;34;BD;PARDIGON;1;22,8;20;Appartement
14343;13208;22;TRA;PUPAT;2;37,68;37;Appartement
14344;13208;28;AV;DE LA CADENELLE;4;108,84;105;Appartement
14345;13213;57;PARC;DES VIEUX CYPRES;4;79,5;77;Maison
14346;13213;12;AV;DES NARCISSES;4;50,01;50;Appartement
14347;13214;102;BD;DANIELLE CASANOVA;4;55,63;66;Appartement
14348;13214;37;AV;DU MERLAN;2;27,53;27;Appartement
14349;13215;9;AV;DE ST ANTOINE;4;63,07;82;Appartement
14350;14699;8;RUE;DU DOCTEUR LAINE;1;31,57;31;Appartement
14351;14754;6412;VC;RES LES MARINES;2;31,01;31;Appartement
14352;17300;118;BD;JOFFRE;1;37,86;39;Appartement
14353;17421;34;CRS;VICTOR HUGO;3;815;81;Appartement
14354;25056;39;RUE;BERSOT;2;41,84;48;Appartement
14355;28134;11;RUE;GODEAU;2;61,83;62;Appartement
14356;28229;27;RUE;DES BAS MENUS;4;83,56;86;Appartement
14357;2A004;4;RUE;MAJOR LAMBROSCHINI;4;78,84;75;Appartement
14358;2A249;14;RUE;JEAN PANDOLFI;1;25,1;24;Appartement
14359;2A271;5421;RES;DU PARC 3;3;65,15;66;Appartement
14360;30003;9001;CHE;DE LA GARRIGUETTE;3;39,23;41;Maison
14361;30060;44;PL;DES FELIBRES;3;84,17;62;Appartement
14362;30189;42;RUE;DES MARRONNIERS;4;76,19;79;Appartement
14363;33009;75;BD;DE LA PLAGE;2;29,62;30;Appartement
14364;33009;47;BD;CHANZY;3;75,91;76;Appartement
14365;33029;40;AV;DES PYRENEES;1;26,93;28;Appartement
14366;33039;1;RUE;VOLTAIRE;3;58,13;60;Maison
14367;33051;149;AV;DE LA LIBERATION;3;61,31;60;Maison
14368;33063;10;RUE;FEAUGAS;3;42,06;36;Appartement
14369;33063;4;CRS;BARBEY;1;21,86;23;Appartement
14370;33063;6;RUE;GINER DE LOS RIOS;1;15,13;15;Appartement
14371;33063;8;RUE;DE LA ROUSSELLE;1;43,9;43;Appartement
14372;33063;259;CRS;DU MARECHAL GALLIENI;5;105,8;103;Appartement
14373;33063;32;SEN;DES RADOUBS;4;80,91;81;Appartement
14374;33192;9001;RES;L HOST;1;17,08;18;Appartement
14375;33203;1174;VGE;ESPACOTEL;3;55;55;Appartement
14376;33214;71;RES;HORIZON MARIN;3;41,51;41;Appartement
14377;33214;9013;RES;TERRASSES DE L ATLANTIQUE;2;33,7;38;Appartement
14378;33226;12;AV;DU GEN DE GAULLE;2;40,04;41;Appartement
14379;33281;365;AV;ARISTIDE BRIAND;4;78,7;80;Maison
14380;33434;101;AV;DE LA GARONNE;2;41,41;42;Appartement
14381;33522;253;RUE;FREDERIC SEVENE;4;64,84;64;Appartement
14382;33550;4;ALL;DES IRIS;2;44,8;44;Appartement
14383;34023;9001;;LOU SOUREIL;1;19,52;19;Appartement
14384;34023;21;AV;DU PORT;1;19,29;21;Appartement
14385;34145;13;RUE;DU POUGET;2;101,54;50;Appartement
14386;34301;9038;RES;MISTRAL;3;67,74;68;Appartement
14387;35238;2;RUE;CHATEAURENAULT;1;9,03;29;Appartement
14388;35238;22;RUE;DU MARECHAL JOFFRE;4;80,73;80;Appartement
14389;35278;4;ALL;DU SOLSTICE;2;42,33;43;Appartement
14390;38185;7;ALL;DE LA PELOUSE;3;67,86;68;Appartement
14391;38185;111;RUE;D ALEMBERT;2;50,41;49;Appartement
14392;38562;36;RUE;MALPERTUIS;3;51,45;54;Appartement
14393;42147;7;RUE;DU PARC;3;72,75;70;Appartement
14394;42218;55;RUE;DES PASSEMENTIERS;3;192,57;198;Appartement
14395;42270;9005;;LE FUMANT;3;53,21;53;Maison
14396;42275;2;RUE;PASTEUR;1;28,85;30;Appartement
14397;42279;48;CHE;DES VARENNES;4;97,52;104;Appartement
14398;44055;14;AV;JEAN DE NEYMAN;2;50,38;50;Appartement
14399;44109;22;RUE;FOURE;5;133,26;149;Appartement
14400;44109;33;RUE;DU 65E REGIMENT INFANTERIE;2;11,66;35;Appartement
14401;44109;19;RUE;DE LA VERRERIE;6;138,9;143;Appartement
14402;44109;51;RUE;DES DERVALLIERES;1;19,02;19;Appartement
14403;44116;50;RUE;DU FAISAN;3;55,38;56;Appartement
14404;44184;11;AV;ALBERT DE MUN;4;109,07;128;Appartement
14405;44211;6728;BD;DE LA FRATERNITE;2;35,76;35;Maison
14406;44215;7;RUE;DE LA MASSONNIERE;2;44,2;44;Appartement
14407;45155;1;RUE;DU PARC;2;41,04;42;Appartement
14408;45232;520;AV;DU LOIRET;2;49,28;49;Appartement
14409;47001;1;RUE;HORTENSE SCHNEIDER;2;39;39;Appartement
14410;47201;5015;RTE;DU PONT DE BARROY;3;70,69;70;Maison
14411;49007;23;RUE;DES ORMEAUX;5;85,95;86;Appartement
14412;49323;15;AV;DE LA FRANCAISERIE;3;78,08;78;Appartement
14413;49331;20;AV;D EVENTARD;3;62,1;62;Appartement
14414;50403;57;RES;LES MAISONS DE LA PLAGE;3;42,52;42;Maison
14415;51230;14;RUE;FRANCOIS BONAL;2;35,81;36;Appartement
14416;51230;12;RUE;DU PAULMIER;3;57,09;58;Appartement
14417;51454;25;RUE;LESAGE;3;63;65;Appartement
14418;54270;25;LOT;LE CLOS LES JARDINS D EGID;3;92,67;86;Maison
14419;54280;3;RUE;DU QUARTIER MERMOZ;4;69,85;75;Appartement
14420;56034;8573;CHS;DES BERNACHES;1;25,18;25;Appartement
14421;59178;50;RUE;DE LA CLOCHE;1;19,64;22;Appartement
14422;59220;39;RUE;FAIDHERBE;3;63,14;63;Appartement
14423;59360;98;RUE;JULES FERRY;1;15;15;Appartement
14424;59410;12;RUE;D ALSACE;1;32,25;33;Appartement
14425;59421;60;RUE;DE LILLE;2;41,09;41;Appartement
14426;59574;15;RUE;GAMBETTA;2;30,3;32;Appartement
14427;59586;14;PL;DU GEN DE GAULLE;2;37,75;42;Appartement
14428;60012;10;RUE;CHARLES BOUDEVILLE;4;64,45;53;Maison
14429;60068;199;RUE;DU DR CHOPINET;3;70,53;69;Appartement
14430;60559;6;RUE;DES BLATRIERS;3;69,49;75;Maison
14431;60612;5;RUE;RENOIR;6;120;122;Maison
14432;62765;1;PAS;BUEIL;1;26;27;Appartement
14433;64102;2;RUE;ERMEND BONNAL;2;27,82;28;Appartement
14434;64122;3;AV;DE LA REINE VICTORIA;1;26,24;24;Appartement
14435;69243;18;AV;EDOUARD HERRIOT;3;59,8;60;Appartement
14436;69244;19;ALL;DU BARAILLON;4;92,02;92;Appartement
14437;69264;36;RUE;DE LA CROIX FLEURIE;2;38,57;39;Appartement
14438;69266;281;CRS;EMILE ZOLA;2;49,06;48;Appartement
14439;69275;60;AV;EDOUARD HERRIOT;1;38,54;39;Appartement
14440;69286;51;RTE;DE GENEVE;1;39,54;39;Appartement
14441;69287;28;RTE;NATIONALE 6;3;68,28;68;Appartement
14442;69383;21;RUE;DANTON;1;21,12;24;Appartement
14443;69383;46;CRS;RICHARD VITTON;1;14,17;15;Appartement
14444;72181;25;RUE;CLAUDE HILLERET;3;71,98;73;Appartement
14445;74010;88;AV;DE LA PLAINE;4;78,78;80;Appartement
14446;75102;120;RUE;MONTMARTRE;3;83,47;86;Appartement
14447;75102;14;RUE;SAINTE FOY;1;24,52;20;Appartement
14448;75103;6;RUE;DU GRENIER SAINT LAZARE;1;38,13;42;Appartement
14449;75104;15;QUAI;DE BOURBON;2;38,16;37;Appartement
14450;75105;25;RUE;FREDERIC SAUTON;2;21,37;24;Appartement
14451;75105;38;RUE;DES BOULANGERS;1;11,45;11;Appartement
14452;75105;41;RUE;PIERRE NICOLE;2;20,67;18;Appartement
14453;75106;10;RUE;DES QUATRE VENTS;1;37,21;39;Appartement
14454;75106;133;RUE;DE SEVRES;1;17,06;20;Appartement
14455;75107;43;RUE;DE VERNEUIL;1;33,73;41;Appartement
14456;75107;22;RUE;OUDINOT;2;89,01;102;Appartement
14457;75107;7;RUE;D OLIVET;2;48,01;46;Appartement
14458;75108;31;AV;MONTAIGNE;4;133;148;Appartement
