Id_Vente;Date_vente;Valeur_fonciere;Id_bien
2020-027874;2020-06-04;170000;27874
2020-027875;2020-06-05;75000;27875
2020-027876;2020-06-05;47500;27876
2020-027877;2020-06-05;70000;27877
2020-027878;2020-06-05;63000;27878
2020-027879;2020-06-05;220000;27879
2020-027880;2020-06-05;55000;27880
2020-027881;2020-06-05;181000;27881
2020-027882;2020-06-05;212000;27882
2020-027883;2020-06-05;136000;27883
2020-027884;2020-06-05;190000;27884
2020-027885;2020-06-05;1050000;27885
2020-027886;2020-06-05;63500;27886
2020-027887;2020-06-05;250000;27887
2020-027888;2020-06-05;390000;27888
2020-027889;2020-06-05;138800;27889
2020-027890;2020-06-05;102700;27890
2020-027891;2020-06-05;675000;27891
2020-027892;2020-06-05;293000;27892
2020-027893;2020-06-05;142400;27893
2020-027894;2020-06-05;137000;27894
2020-027895;2020-06-05;202000;27895
2020-027896;2020-06-05;425000;27896
2020-027897;2020-06-05;214765;27897
2020-027898;2020-06-05;50000;27898
2020-027899;2020-06-05;67000;27899
2020-027900;2020-06-05;67500;27900
2020-027901;2020-06-05;118000;27901
2020-027902;2020-06-05;58000;27902
2020-027903;2020-06-05;52500;27903
2020-027904;2020-06-05;75000;27904
2020-027905;2020-06-05;105000;27905
2020-027906;2020-06-05;85000;27906
2020-027907;2020-06-05;90898;27907
2020-027908;2020-06-05;136000;27908
2020-027909;2020-06-05;104500;27909
2020-027910;2020-06-05;155370;27910
2020-027911;2020-06-05;;27911
2020-027912;2020-06-05;80000;27912
2020-027913;2020-06-05;79700;27913
2020-027914;2020-06-05;58000;27914
2020-027915;2020-06-05;40000;27915
2020-027916;2020-06-05;53000;27916
2020-027917;2020-06-05;62000;27917
2020-027918;2020-06-05;76000;27918
2020-027919;2020-06-05;154650;27919
2020-027920;2020-06-05;179000;27920
2020-027921;2020-06-05;126500;27921
2020-027922;2020-06-05;217000;27922
2020-027923;2020-06-05;64750;27923
2020-027924;2020-06-05;87000;27924
2020-027925;2020-06-05;73000;27925
2020-027926;2020-06-05;188500;27926
2020-027927;2020-06-05;63060;27927
2020-027928;2020-06-05;88350;27928
2020-027929;2020-06-05;222950;27929
2020-027930;2020-06-05;64000;27930
2020-027931;2020-06-05;572000;27931
2020-027932;2020-06-05;51500;27932
2020-027933;2020-06-05;106000;27933
2020-027934;2020-06-05;142000;27934
2020-027935;2020-06-05;60000;27935
2020-027936;2020-06-05;93500;27936
2020-027937;2020-06-05;157000;27937
2020-027938;2020-06-05;207500;27938
2020-027939;2020-06-05;75229;27939
2020-027940;2020-06-05;91000;27940
2020-027941;2020-06-05;222500;27941
2020-027942;2020-06-05;400000;27942
2020-027943;2020-06-05;223000;27943
2020-027944;2020-06-05;591000;27944
2020-027945;2020-06-05;128000;27945
2020-027946;2020-06-05;70800;27946
2020-027947;2020-06-05;162500;27947
2020-027948;2020-06-05;87303;27948
2020-027949;2020-06-05;55000;27949
2020-027950;2020-06-05;147048;27950
2020-027951;2020-06-05;279000;27951
2020-027952;2020-06-05;56000;27952
2020-027953;2020-06-05;83600;27953
2020-027954;2020-06-05;144400;27954
2020-027955;2020-06-05;95000;27955
2020-027956;2020-06-05;86903;27956
2020-027957;2020-06-05;254500;27957
2020-027958;2020-06-05;67000;27958
2020-027959;2020-06-05;72400;27959
2020-027960;2020-06-05;125000;27960
2020-027961;2020-06-05;227500;27961
2020-027962;2020-06-05;52000;27962
2020-027963;2020-06-05;85000;27963
2020-027964;2020-06-05;341900;27964
2020-027965;2020-06-05;190000;27965
2020-027966;2020-06-05;126530;27966
2020-027967;2020-06-05;63700;27967
2020-027968;2020-06-05;107500;27968
2020-027969;2020-06-05;153500;27969
2020-027970;2020-06-05;85000;27970
2020-027971;2020-06-05;133000;27971
2020-027972;2020-06-05;132000;27972
2020-027973;2020-06-05;92423,43;27973
2020-027974;2020-06-05;240000;27974
2020-027975;2020-06-05;108490;27975
2020-027976;2020-06-05;85000;27976
2020-027977;2020-06-05;110000;27977
2020-027978;2020-06-05;124000;27978
2020-027979;2020-06-05;140000;27979
2020-027980;2020-06-05;48600;27980
2020-027981;2020-06-05;76000;27981
2020-027982;2020-06-05;95500;27982
2020-027983;2020-06-05;56000;27983
2020-027984;2020-06-05;105000;27984
2020-027985;2020-06-05;230700;27985
2020-027986;2020-06-05;132050;27986
2020-027987;2020-06-05;69000;27987
2020-027988;2020-06-05;149900;27988
2020-027989;2020-06-05;156900;27989
2020-027990;2020-06-05;90000;27990
2020-027991;2020-06-05;89000;27991
2020-027992;2020-06-05;130891,75;27992
2020-027993;2020-06-05;56000;27993
2020-027994;2020-06-05;29400;27994
2020-027995;2020-06-05;71900;27995
2020-027996;2020-06-05;44500;27996
2020-027997;2020-06-05;34500;27997
2020-027998;2020-06-05;132000;27998
2020-027999;2020-06-05;152000;27999
2020-028000;2020-06-05;125000;28000
2020-028001;2020-06-05;82000;28001
2020-028002;2020-06-05;97240;28002
2020-028003;2020-06-05;186500;28003
2020-028004;2020-06-05;58000;28004
2020-028005;2020-06-05;415000;28005
2020-028006;2020-06-05;190000;28006
2020-028007;2020-06-05;190000;28007
2020-028008;2020-06-05;360000;28008
2020-028009;2020-06-05;130000;28009
2020-028010;2020-06-05;135000;28010
2020-028011;2020-06-05;404000;28011
2020-028012;2020-06-05;95000;28012
2020-028013;2020-06-05;84000;28013
2020-028014;2020-06-05;97600;28014
2020-028015;2020-06-05;136250;28015
2020-028016;2020-06-05;76900;28016
2020-028017;2020-06-05;180000;28017
2020-028018;2020-06-05;168000;28018
2020-028019;2020-06-05;124000;28019
2020-028020;2020-06-05;34515;28020
2020-028021;2020-06-05;220000;28021
2020-028022;2020-06-05;80000;28022
2020-028023;2020-06-05;53050;28023
2020-028024;2020-06-05;195300;28024
2020-028025;2020-06-05;133000;28025
2020-028026;2020-06-05;26000;28026
2020-028027;2020-06-05;160000;28027
2020-028028;2020-06-05;45000;28028
2020-028029;2020-06-05;33000;28029
2020-028030;2020-06-05;242000;28030
2020-028031;2020-06-05;160000;28031
2020-028032;2020-06-05;150500;28032
2020-028033;2020-06-05;60000;28033
2020-028034;2020-06-05;107800;28034
2020-028035;2020-06-05;52000;28035
2020-028036;2020-06-05;100000;28036
2020-028037;2020-06-05;117000;28037
2020-028038;2020-06-05;129740;28038
2020-028039;2020-06-05;102000;28039
2020-028040;2020-06-05;55500;28040
2020-028041;2020-06-05;62700;28041
2020-028042;2020-06-05;135000;28042
2020-028043;2020-06-05;205000;28043
2020-028044;2020-06-05;213000;28044
2020-028045;2020-06-05;83000;28045
2020-028046;2020-06-05;200500;28046
2020-028047;2020-06-05;146500;28047
2020-028048;2020-06-05;145500;28048
2020-028049;2020-06-05;101450;28049
2020-028050;2020-06-05;259000;28050
2020-028051;2020-06-05;58290;28051
2020-028052;2020-06-05;238585;28052
2020-028053;2020-06-05;177500;28053
2020-028054;2020-06-05;54000;28054
2020-028055;2020-06-05;68200;28055
2020-028056;2020-06-05;75000;28056
2020-028057;2020-06-05;49000;28057
2020-028058;2020-06-05;82000;28058
2020-028059;2020-06-05;66043;28059
2020-028060;2020-06-05;75000;28060
2020-028061;2020-06-05;106000;28061
2020-028062;2020-06-05;101000;28062
2020-028063;2020-06-05;47000;28063
2020-028064;2020-06-05;133000;28064
2020-028065;2020-06-05;62500;28065
2020-028066;2020-06-05;73000;28066
2020-028067;2020-06-05;69000;28067
2020-028068;2020-06-05;57726;28068
2020-028069;2020-06-05;325500;28069
2020-028070;2020-06-05;76500;28070
2020-028071;2020-06-05;267000;28071
2020-028072;2020-06-05;97650;28072
2020-028073;2020-06-05;98770;28073
2020-028074;2020-06-05;145450;28074
2020-028075;2020-06-05;138000;28075
2020-028076;2020-06-05;140000;28076
2020-028077;2020-06-05;419800;28077
2020-028078;2020-06-05;210160;28078
2020-028079;2020-06-05;136500;28079
2020-028080;2020-06-05;369090;28080
2020-028081;2020-06-05;155000;28081
2020-028082;2020-06-05;534000;28082
2020-028083;2020-06-05;175400;28083
2020-028084;2020-06-05;200000;28084
2020-028085;2020-06-05;259000;28085
2020-028086;2020-06-05;109250;28086
2020-028087;2020-06-05;130750;28087
2020-028088;2020-06-05;177000;28088
2020-028089;2020-06-05;170000;28089
2020-028090;2020-06-05;293500;28090
2020-028091;2020-06-05;250000;28091
2020-028092;2020-06-05;577700;28092
2020-028093;2020-06-05;487500;28093
2020-028094;2020-06-05;210000;28094
2020-028095;2020-06-05;412900;28095
2020-028096;2020-06-05;395000;28096
2020-028097;2020-06-05;135000;28097
2020-028098;2020-06-05;171900;28098
2020-028099;2020-06-05;346500;28099
2020-028100;2020-06-05;274200;28100
2020-028101;2020-06-05;206000;28101
2020-028102;2020-06-05;182351;28102
2020-028103;2020-06-05;130000;28103
2020-028104;2020-06-05;48300;28104
2020-028105;2020-06-05;120000;28105
2020-028106;2020-06-05;116000;28106
2020-028107;2020-06-05;56000;28107
2020-028108;2020-06-05;120000;28108
2020-028109;2020-06-05;10000;28109
2020-028110;2020-06-05;838910;28110
2020-028111;2020-06-05;101080;28111
2020-028112;2020-06-05;330210;28112
2020-028113;2020-06-05;815000;28113
2020-028114;2020-06-05;610000;28114
2020-028115;2020-06-05;1340000;28115
2020-028116;2020-06-05;2100000;28116
2020-028117;2020-06-05;15000;28117
2020-028118;2020-06-05;257040;28118
2020-028119;2020-06-05;340000;28119
2020-028120;2020-06-05;89500;28120
2020-028121;2020-06-05;307000;28121
2020-028122;2020-06-05;560000;28122
2020-028123;2020-06-05;230650;28123
2020-028124;2020-06-05;463000;28124
2020-028125;2020-06-05;269000;28125
2020-028126;2020-06-05;300000;28126
2020-028127;2020-06-05;498000;28127
2020-028128;2020-06-05;331000;28128
2020-028129;2020-06-05;130000;28129
2020-028130;2020-06-05;478900;28130
2020-028131;2020-06-05;259500;28131
2020-028132;2020-06-05;605000;28132
2020-028133;2020-06-05;986000;28133
2020-028134;2020-06-05;1000000;28134
2020-028135;2020-06-05;607000;28135
2020-028136;2020-06-05;1930000;28136
2020-028137;2020-06-05;141500;28137
2020-028138;2020-06-05;295000;28138
2020-028139;2020-06-05;147100;28139
2020-028140;2020-06-05;600000;28140
2020-028141;2020-06-05;940000;28141
2020-028142;2020-06-05;410000;28142
2020-028143;2020-06-05;261904,77;28143
2020-028144;2020-06-05;374750;28144
2020-028145;2020-06-05;191500;28145
2020-028146;2020-06-05;1570000;28146
2020-028147;2020-06-05;1290000;28147
2020-028148;2020-06-05;823450;28148
2020-028149;2020-06-05;1110000;28149
2020-028150;2020-06-05;2275000;28150
2020-028151;2020-06-05;130000;28151
2020-028152;2020-06-05;466800;28152
2020-028153;2020-06-05;465000;28153
2020-028154;2020-06-05;259200;28154
2020-028155;2020-06-05;759000;28155
2020-028156;2020-06-05;724000;28156
2020-028157;2020-06-05;208000;28157
2020-028158;2020-06-05;152000;28158
2020-028159;2020-06-05;495000;28159
2020-028160;2020-06-05;875250;28160
2020-028161;2020-06-05;797300;28161
2020-028162;2020-06-05;380000;28162
2020-028163;2020-06-05;246700;28163
2020-028164;2020-06-05;357000;28164
2020-028165;2020-06-05;183000;28165
2020-028166;2020-06-05;610755;28166
2020-028167;2020-06-05;205000;28167
2020-028168;2020-06-05;257000;28168
2020-028169;2020-06-05;465000;28169
2020-028170;2020-06-05;172000;28170
2020-028171;2020-06-05;504292;28171
2020-028172;2020-06-05;525000;28172
2020-028173;2020-06-05;320000;28173
2020-028174;2020-06-05;800000;28174
2020-028175;2020-06-05;770000;28175
2020-028176;2020-06-05;470000;28176
2020-028177;2020-06-05;72500;28177
2020-028178;2020-06-05;246100;28178
2020-028179;2020-06-05;53200;28179
2020-028180;2020-06-05;64000;28180
2020-028181;2020-06-05;166500;28181
2020-028182;2020-06-05;392500;28182
2020-028183;2020-06-05;60000;28183
2020-028184;2020-06-05;145000;28184
2020-028185;2020-06-05;266000;28185
2020-028186;2020-06-05;405000;28186
2020-028187;2020-06-05;176020;28187
2020-028188;2020-06-05;155900;28188
2020-028189;2020-06-05;181600;28189
2020-028190;2020-06-05;249600;28190
2020-028191;2020-06-05;182000;28191
2020-028192;2020-06-05;297000;28192
2020-028193;2020-06-05;82000;28193
2020-028194;2020-06-05;90000;28194
2020-028195;2020-06-05;112750;28195
2020-028196;2020-06-05;68000;28196
2020-028197;2020-06-05;179000;28197
2020-028198;2020-06-05;180000;28198
2020-028199;2020-06-05;180000;28199
2020-028200;2020-06-05;403200;28200
2020-028201;2020-06-05;199000;28201
2020-028202;2020-06-05;143000;28202
2020-028203;2020-06-05;140000;28203
2020-028204;2020-06-05;180500;28204
2020-028205;2020-06-05;307000;28205
2020-028206;2020-06-05;101500;28206
2020-028207;2020-06-05;202000;28207
2020-028208;2020-06-05;117500;28208
2020-028209;2020-06-05;154000;28209
2020-028210;2020-06-05;220000;28210
2020-028211;2020-06-05;157000;28211
2020-028212;2020-06-05;80000;28212
2020-028213;2020-06-05;262000;28213
2020-028214;2020-06-05;188000;28214
2020-028215;2020-06-05;282536;28215
2020-028216;2020-06-05;557000;28216
2020-028217;2020-06-05;96000;28217
2020-028218;2020-06-05;157000;28218
2020-028219;2020-06-05;149000;28219
2020-028220;2020-06-05;355000;28220
2020-028221;2020-06-05;164000;28221
2020-028222;2020-06-05;171920;28222
2020-028223;2020-06-05;460000;28223
2020-028224;2020-06-05;177000;28224
2020-028225;2020-06-05;274000;28225
2020-028226;2020-06-05;235500;28226
2020-028227;2020-06-05;302000;28227
2020-028228;2020-06-05;417720;28228
2020-028229;2020-06-05;296000;28229
2020-028230;2020-06-05;274350;28230
2020-028231;2020-06-05;246400;28231
2020-028232;2020-06-05;326500;28232
2020-028233;2020-06-05;172000;28233
2020-028234;2020-06-05;541650;28234
2020-028235;2020-06-05;208000;28235
2020-028236;2020-06-05;605000;28236
2020-028237;2020-06-05;99000;28237
2020-028238;2020-06-05;145000;28238
2020-028239;2020-06-05;257500;28239
2020-028240;2020-06-05;245000;28240
2020-028241;2020-06-05;581000;28241
2020-028242;2020-06-05;290000;28242
2020-028243;2020-06-05;57500;28243
2020-028244;2020-06-05;165000;28244
2020-028245;2020-06-05;189000;28245
2020-028246;2020-06-05;140950;28246
2020-028247;2020-06-05;56000;28247
2020-028248;2020-06-05;51210;28248
2020-028249;2020-06-05;99220;28249
2020-028250;2020-06-05;158500;28250
2020-028251;2020-06-05;155500;28251
2020-028252;2020-06-05;200650;28252
2020-028253;2020-06-05;203000;28253
2020-028254;2020-06-05;278000;28254
2020-028255;2020-06-05;175000;28255
2020-028256;2020-06-05;46000;28256
2020-028257;2020-06-05;155000;28257
2020-028258;2020-06-05;122000;28258
2020-028259;2020-06-05;184000;28259
2020-028260;2020-06-05;48000;28260
2020-028261;2020-06-05;252628;28261
2020-028262;2020-06-05;77000;28262
2020-028263;2020-06-05;131680;28263
2020-028264;2020-06-05;49000;28264
2020-028265;2020-06-05;248000;28265
2020-028266;2020-06-05;165000;28266
2020-028267;2020-06-05;80830;28267
2020-028268;2020-06-05;29010;28268
2020-028269;2020-06-05;46000;28269
2020-028270;2020-06-05;36000;28270
2020-028271;2020-06-05;47000;28271
2020-028272;2020-06-05;130000;28272
2020-028273;2020-06-05;155000;28273
2020-028274;2020-06-05;155000;28274
2020-028275;2020-06-05;175000;28275
2020-028276;2020-06-05;139350;28276
2020-028277;2020-06-05;292000;28277
2020-028278;2020-06-05;274500;28278
2020-028279;2020-06-05;102000;28279
2020-028280;2020-06-05;239000;28280
2020-028281;2020-06-05;120000;28281
2020-028282;2020-06-05;154850;28282
2020-028283;2020-06-05;235000;28283
2020-028284;2020-06-05;258000;28284
2020-028285;2020-06-05;494000;28285
2020-028286;2020-06-05;424500;28286
2020-028287;2020-06-05;225000;28287
2020-028288;2020-06-05;185000;28288
2020-028289;2020-06-05;389300;28289
2020-028290;2020-06-05;315000;28290
2020-028291;2020-06-05;319000;28291
2020-028292;2020-06-05;419000;28292
2020-028293;2020-06-05;121030;28293
2020-028294;2020-06-05;970000;28294
2020-028295;2020-06-05;408900;28295
2020-028296;2020-06-05;195000;28296
2020-028297;2020-06-05;490800;28297
2020-028298;2020-06-05;218005;28298
2020-028299;2020-06-05;310000;28299
2020-028300;2020-06-05;460000;28300
2020-028301;2020-06-05;406300;28301
2020-028302;2020-06-05;1220000;28302
2020-028303;2020-06-05;390825;28303
2020-028304;2020-06-05;327488;28304
2020-028305;2020-06-05;230000;28305
2020-028306;2020-06-05;200000;28306
2020-028307;2020-06-05;590000;28307
2020-028308;2020-06-05;287500;28308
2020-028309;2020-06-05;170000;28309
2020-028310;2020-06-05;172000;28310
2020-028311;2020-06-05;770000;28311
2020-028312;2020-06-05;148000;28312
2020-028313;2020-06-05;120000;28313
2020-028314;2020-06-05;192500;28314
2020-028315;2020-06-05;174000;28315
2020-028316;2020-06-05;299900;28316
2020-028317;2020-06-05;147000;28317
2020-028318;2020-06-05;149000;28318
2020-028319;2020-06-05;658626,9;28319
2020-028320;2020-06-05;114000;28320
2020-028321;2020-06-05;153000;28321
2020-028322;2020-06-05;390000;28322
2020-028323;2020-06-05;122500;28323
2020-028324;2020-06-05;208840;28324
2020-028325;2020-06-05;115000;28325
2020-028326;2020-06-05;120000;28326
2020-028327;2020-06-05;134000;28327
2020-028328;2020-06-05;230900;28328
2020-028329;2020-06-05;162000;28329
2020-028330;2020-06-05;240000;28330
2020-028331;2020-06-05;395000;28331
2020-028332;2020-06-05;218000;28332
2020-028333;2020-06-05;141500;28333
2020-028334;2020-06-05;179816;28334
2020-028335;2020-06-05;78000;28335
2020-028336;2020-06-05;327500;28336
2020-028337;2020-06-05;520000;28337
2020-028338;2020-06-05;232000;28338
2020-028339;2020-06-05;173000;28339
2020-028340;2020-06-05;390600;28340
2020-028341;2020-06-05;225000;28341
2020-028342;2020-06-05;346000;28342
2020-028343;2020-06-05;415000;28343
2020-028344;2020-06-05;105000;28344
2020-028345;2020-06-05;175000;28345
2020-028346;2020-06-05;340000;28346
2020-028347;2020-06-05;57000;28347
2020-028348;2020-06-05;335000;28348
2020-028349;2020-06-05;476000;28349
2020-028350;2020-06-05;542770;28350
2020-028351;2020-06-05;208000;28351
2020-028352;2020-06-05;233000;28352
2020-028353;2020-06-05;212820;28353
2020-028354;2020-06-05;193000;28354
2020-028355;2020-06-05;124000;28355
2020-028356;2020-06-05;105000;28356
2020-028357;2020-06-05;68700;28357
2020-028358;2020-06-05;189000;28358
2020-028359;2020-06-05;115000;28359
2020-028360;2020-06-05;172600;28360
2020-028361;2020-06-05;182500;28361
2020-028362;2020-06-05;135000;28362
2020-028363;2020-06-05;150000;28363
2020-028364;2020-06-05;230000;28364
2020-028365;2020-06-05;91000;28365
2020-028366;2020-06-05;136000;28366
2020-028367;2020-06-05;280000;28367
2020-028368;2020-06-05;127000;28368
2020-028369;2020-06-05;299000;28369
2020-028370;2020-06-05;229000;28370
2020-028371;2020-06-05;156950;28371
2020-028372;2020-06-05;280000;28372
2020-028373;2020-06-05;149900;28373
2020-028374;2020-06-05;126000;28374
2020-028375;2020-06-05;109000;28375
2020-028376;2020-06-05;148000;28376
2020-028377;2020-06-05;225000;28377
2020-028378;2020-06-05;128000;28378
2020-028379;2020-06-05;229730;28379
2020-028380;2020-06-05;195000;28380
2020-028381;2020-06-05;235000;28381
2020-028382;2020-06-05;270500;28382
2020-028383;2020-06-05;65000;28383
2020-028384;2020-06-06;20140;28384
2020-028385;2020-06-06;78500;28385
2020-028386;2020-06-06;33000;28386
2020-028387;2020-06-06;152600;28387
2020-028388;2020-06-06;66500;28388
2020-028389;2020-06-06;69000;28389
2020-028390;2020-06-06;34500;28390
2020-028391;2020-06-06;50000;28391
2020-028392;2020-06-06;90000;28392
2020-028393;2020-06-06;84000;28393
2020-028394;2020-06-06;90000;28394
2020-028395;2020-06-06;206000;28395
2020-028396;2020-06-06;67500;28396
2020-028397;2020-06-06;145000;28397
2020-028398;2020-06-06;38000;28398
2020-028399;2020-06-06;62000;28399
2020-028400;2020-06-06;127500;28400
2020-028401;2020-06-06;60000;28401
2020-028402;2020-06-06;59500;28402
2020-028403;2020-06-06;169000;28403
2020-028404;2020-06-06;145300;28404
2020-028405;2020-06-06;245450;28405
2020-028406;2020-06-06;70000;28406
2020-028407;2020-06-06;105000;28407
2020-028408;2020-06-06;58000;28408
2020-028409;2020-06-06;75000;28409
2020-028410;2020-06-06;9000;28410
2020-028411;2020-06-06;186500;28411
2020-028412;2020-06-06;167000;28412
2020-028413;2020-06-06;480750;28413
2020-028414;2020-06-06;122000;28414
2020-028415;2020-06-06;112000;28415
2020-028416;2020-06-06;33000;28416
2020-028417;2020-06-06;135000;28417
2020-028418;2020-06-06;69000;28418
2020-028419;2020-06-06;181000;28419
2020-028420;2020-06-06;68000;28420
2020-028421;2020-06-06;115000;28421
2020-028422;2020-06-06;139900;28422
2020-028423;2020-06-06;379000;28423
2020-028424;2020-06-06;117000;28424
2020-028425;2020-06-07;22600;28425
2020-028426;2020-06-07;131550;28426
2020-028427;2020-06-08;43000;28427
2020-028428;2020-06-08;85000;28428
2020-028429;2020-06-08;75000;28429
2020-028430;2020-06-08;278800;28430
2020-028431;2020-06-08;89000;28431
2020-028432;2020-06-08;120000;28432
2020-028433;2020-06-08;130000;28433
2020-028434;2020-06-08;179000;28434
2020-028435;2020-06-08;274000;28435
2020-028436;2020-06-08;186600;28436
2020-028437;2020-06-08;214000;28437
2020-028438;2020-06-08;105000;28438
2020-028439;2020-06-08;183950;28439
2020-028440;2020-06-08;394000;28440
2020-028441;2020-06-08;103000;28441
2020-028442;2020-06-08;78000;28442
2020-028443;2020-06-08;56100;28443
2020-028444;2020-06-08;210800;28444
2020-028445;2020-06-08;89000;28445
2020-028446;2020-06-08;96150;28446
2020-028447;2020-06-08;410000;28447
2020-028448;2020-06-08;116000;28448
2020-028449;2020-06-08;352760;28449
2020-028450;2020-06-08;230000;28450
2020-028451;2020-06-08;117800;28451
2020-028452;2020-06-08;85000;28452
2020-028453;2020-06-08;161800;28453
2020-028454;2020-06-08;77600;28454
2020-028455;2020-06-08;254000;28455
2020-028456;2020-06-08;58000;28456
2020-028457;2020-06-08;320000;28457
2020-028458;2020-06-08;114850;28458
2020-028459;2020-06-08;79000;28459
2020-028460;2020-06-08;113905;28460
2020-028461;2020-06-08;41550;28461
2020-028462;2020-06-08;98000;28462
2020-028463;2020-06-08;141238;28463
2020-028464;2020-06-08;135000;28464
2020-028465;2020-06-08;118800;28465
2020-028466;2020-06-08;145800;28466
2020-028467;2020-06-08;104240;28467
2020-028468;2020-06-08;55000;28468
2020-028469;2020-06-08;69473;28469
2020-028470;2020-06-08;153750;28470
2020-028471;2020-06-08;148500;28471
2020-028472;2020-06-08;87400;28472
2020-028473;2020-06-08;140000;28473
2020-028474;2020-06-08;54000;28474
2020-028475;2020-06-08;42000;28475
2020-028476;2020-06-08;117000;28476
2020-028477;2020-06-08;75113;28477
2020-028478;2020-06-08;66240;28478
2020-028479;2020-06-08;136600;28479
2020-028480;2020-06-08;93190;28480
2020-028481;2020-06-08;80913;28481
2020-028482;2020-06-08;117500;28482
2020-028483;2020-06-08;68000;28483
2020-028484;2020-06-08;40850;28484
2020-028485;2020-06-08;88350;28485
2020-028486;2020-06-08;400000;28486
2020-028487;2020-06-08;25000;28487
2020-028488;2020-06-08;196000;28488
2020-028489;2020-06-08;69000;28489
2020-028490;2020-06-08;104000;28490
2020-028491;2020-06-08;441000;28491
2020-028492;2020-06-08;95000;28492
2020-028493;2020-06-08;480000;28493
2020-028494;2020-06-08;89500;28494
2020-028495;2020-06-08;88100;28495
2020-028496;2020-06-08;74530;28496
2020-028497;2020-06-08;378000;28497
2020-028498;2020-06-08;135500;28498
2020-028499;2020-06-08;34000;28499
2020-028500;2020-06-08;49010;28500
2020-028501;2020-06-08;28000;28501
2020-028502;2020-06-08;40000;28502
2020-028503;2020-06-08;124500;28503
2020-028504;2020-06-08;83500;28504
2020-028505;2020-06-08;79249;28505
2020-028506;2020-06-08;138500;28506
2020-028507;2020-06-08;144990;28507
2020-028508;2020-06-08;120000;28508
2020-028509;2020-06-08;150490;28509
2020-028510;2020-06-08;138000;28510
2020-028511;2020-06-08;79000;28511
2020-028512;2020-06-08;27500;28512
2020-028513;2020-06-08;105000;28513
2020-028514;2020-06-08;33300;28514
2020-028515;2020-06-08;104930;28515
2020-028516;2020-06-08;63500;28516
2020-028517;2020-06-08;153000;28517
2020-028518;2020-06-08;160000;28518
2020-028519;2020-06-08;129952;28519
2020-028520;2020-06-08;129000;28520
2020-028521;2020-06-08;145000;28521
2020-028522;2020-06-08;91500;28522
2020-028523;2020-06-08;60000;28523
2020-028524;2020-06-08;565000;28524
2020-028525;2020-06-08;145500;28525
2020-028526;2020-06-08;360000;28526
2020-028527;2020-06-08;131000;28527
2020-028528;2020-06-08;135000;28528
2020-028529;2020-06-08;47500;28529
2020-028530;2020-06-08;27000;28530
2020-028531;2020-06-08;71407;28531
2020-028532;2020-06-08;110000;28532
2020-028533;2020-06-08;138000;28533
2020-028534;2020-06-08;112900;28534
2020-028535;2020-06-08;256400;28535
2020-028536;2020-06-08;126100;28536
2020-028537;2020-06-08;248000;28537
2020-028538;2020-06-08;310000;28538
2020-028539;2020-06-08;617000;28539
2020-028540;2020-06-08;325975;28540
2020-028541;2020-06-08;1156500;28541
2020-028542;2020-06-08;173000;28542
2020-028543;2020-06-08;342500;28543
2020-028544;2020-06-08;147000;28544
2020-028545;2020-06-08;123000;28545
2020-028546;2020-06-08;66000;28546
2020-028547;2020-06-08;80800;28547
2020-028548;2020-06-08;136000;28548
2020-028549;2020-06-08;62290;28549
2020-028550;2020-06-08;100000;28550
2020-028551;2020-06-08;199000;28551
2020-028552;2020-06-08;216745;28552
2020-028553;2020-06-08;76000;28553
2020-028554;2020-06-08;179500;28554
2020-028555;2020-06-08;331650;28555
2020-028556;2020-06-08;199000;28556
2020-028557;2020-06-08;240000;28557
2020-028558;2020-06-08;227000;28558
2020-028559;2020-06-08;230000;28559
2020-028560;2020-06-08;1168000;28560
2020-028561;2020-06-08;460000;28561
2020-028562;2020-06-08;223000;28562
2020-028563;2020-06-08;825000;28563
2020-028564;2020-06-08;650000;28564
2020-028565;2020-06-08;29700;28565
2020-028566;2020-06-08;621475;28566
2020-028567;2020-06-08;607000;28567
2020-028568;2020-06-08;1230000;28568
2020-028569;2020-06-08;560000;28569
2020-028570;2020-06-08;373880;28570
2020-028571;2020-06-08;1470000;28571
2020-028572;2020-06-08;860000;28572
2020-028573;2020-06-08;815000;28573
2020-028574;2020-06-08;202000;28574
2020-028575;2020-06-08;205000;28575
2020-028576;2020-06-08;390000;28576
2020-028577;2020-06-08;274000;28577
2020-028578;2020-06-08;334000;28578
2020-028579;2020-06-08;492999;28579
2020-028580;2020-06-08;785400;28580
2020-028581;2020-06-08;582960;28581
2020-028582;2020-06-08;270000;28582
2020-028583;2020-06-08;475650;28583
2020-028584;2020-06-08;160000;28584
2020-028585;2020-06-08;315000;28585
2020-028586;2020-06-08;129980;28586
2020-028587;2020-06-08;62850;28587
2020-028588;2020-06-08;91000;28588
2020-028589;2020-06-08;115000;28589
2020-028590;2020-06-08;236000;28590
2020-028591;2020-06-08;150000;28591
2020-028592;2020-06-08;79000;28592
2020-028593;2020-06-08;278000;28593
2020-028594;2020-06-08;174500;28594
2020-028595;2020-06-08;112000;28595
2020-028596;2020-06-08;246500;28596
2020-028597;2020-06-08;155000;28597
2020-028598;2020-06-08;460000;28598
2020-028599;2020-06-08;244000;28599
2020-028600;2020-06-08;342500;28600
2020-028601;2020-06-08;124690;28601
2020-028602;2020-06-08;124000;28602
2020-028603;2020-06-08;240000;28603
2020-028604;2020-06-08;195200;28604
2020-028605;2020-06-08;195000;28605
2020-028606;2020-06-08;312000;28606
2020-028607;2020-06-08;124000;28607
