Code Domaine,Domaine,Code zone (M49),Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Code Élément,Élément,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","254","Guyane française","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","101.948696","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","254","Guyane française","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","101.766319","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","254","Guyane française","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","102.222261","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","254","Guyane française","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","101.857508","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","254","Guyane française","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","101.401565","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","119.192445","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","120.492562","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","121.57783","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","122.696449","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","123.914523","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","125.140477","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","126.280571","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","127.494757","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","128.394546","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","128.849001","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","130.53393","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","332","Haïti","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","131.81249","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","100.287742","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","101.412827","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","101.800787","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","102.072359","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","102.072359","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","102.537912","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","102.964668","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","103.081056","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","102.421524","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","102.731892","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","103.818181","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","340","Honduras","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","105.602798","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","101.008883","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","102.105316","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","102.036789","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","102.72206","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","103.818493","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","103.825345","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","103.48271","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","102.82485","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","102.612417","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","103.201749","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","103.818493","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","348","Hongrie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","103.818493","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","100.184057","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","100.184057","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","100.184057","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","100.471942","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","100.759827","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","101.047712","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","101.134078","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","101.220444","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","101.306809","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","101.364386","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","101.421963","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","136","Îles Caïmanes","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","101.47954","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","101.330349","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","101.423143","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","101.515936","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","101.485005","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","101.454074","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","101.423143","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","101.515936","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","101.60873","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","101.701523","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","101.794316","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","101.88711","I","Valeur imputée","base year is 2015"
"CP","Indices de Prix à la Consommation","184","Îles Cook","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","101.979903","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","98.448722","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","100.548961","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","99.761371","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","99.848881","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","99.148801","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","98.623742","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","98.711252","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","99.761371","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","99.236311","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","99.323821","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","99.936391","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","248","Îles d'Åland","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","100.636471","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","97.924123","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","98.919839","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","101.780259","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","102.287169","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","102.232857","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","102.124233","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","101.997506","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","100.295737","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","98.612072","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","97.72498","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","96.964615","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","090","Îles Salomon","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","97.543941","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","092","Îles Vierges britanniques","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","101.946652","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","092","Îles Vierges britanniques","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","100.830651","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","092","Îles Vierges britanniques","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","100.040151","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","092","Îles Vierges britanniques","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","98.30105","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","092","Îles Vierges britanniques","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","98.48705","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","104.311973","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","104.233602","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","104.311973","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","104.625457","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","104.7822","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","105.957767","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","108.93587","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","110.189808","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","108.93587","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","109.797952","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","111.365375","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","356","Inde","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","110.111437","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","110.556201","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","110.243675","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","109.462359","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","108.290385","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","109.227964","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","109.931149","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","110.165543","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","109.462359","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","108.837306","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","108.368517","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","108.759175","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","360","Indonésie","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","108.368517","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","112.395852","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","114.07042","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","118.954105","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","122.242281","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","120.72239","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","120.48468","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","121.057488","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","121.360087","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","119.794508","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","120.005975","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","364","Iran (République islamique d')","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","122.636444","X","Ciffre de sources internationales","base year is 2015"
